ts,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,binary_label,capture_name
1536227516.883788,2e-06,0,0,2,0,MALICIOUS,malware_17
1532106137.839876,-,-,-,1,0,MALICIOUS,malware_7
1540514622.891375,0.000479,41,57,1,1,BENIGN,honeypot_4
1537535045.067306,-,-,-,1,0,BENIGN,honeypot_5
1532105000.573944,-,-,-,1,0,MALICIOUS,malware_7
1536227311.35668,1e-06,0,0,2,0,MALICIOUS,malware_17
1537527769.002177,-,-,-,1,0,BENIGN,honeypot_5
1532101958.106341,-,-,-,1,0,MALICIOUS,malware_7
1537536207.919872,0.009850,47,111,1,1,BENIGN,honeypot_5
1526160822.024097,-,-,-,1,0,MALICIOUS,malware_1
1537542534.060183,4.697938,910,0,4,0,BENIGN,honeypot_5
1540530124.955407,0.000499,37,132,1,1,BENIGN,honeypot_4
1536227082.938205,2e-06,0,0,2,0,MALICIOUS,malware_17
1537526555.761251,0.191363,48,48,1,1,BENIGN,honeypot_5
1526055296.001805,2.998774,0,0,3,0,MALICIOUS,malware_1
1537523551.167183,0.118298,37,53,1,1,BENIGN,honeypot_5
1537536082.867281,59.869640,3000,0,10,0,BENIGN,honeypot_5
1532102696.978991,-,-,-,1,0,MALICIOUS,malware_7
1526846521.812304,-,-,-,1,0,MALICIOUS,malware_3
1537526876.520512,59.988970,3000,0,10,0,BENIGN,honeypot_5
1526173851.043632,-,-,-,1,0,MALICIOUS,malware_1
1537538924.807892,0.011082,40,56,1,1,BENIGN,honeypot_5
1532104228.152907,-,-,-,1,0,MALICIOUS,malware_7
1526187998.026827,2.998795,0,0,3,0,MALICIOUS,malware_1
1537542560.058647,1.023844,269,0,2,0,BENIGN,honeypot_5
1532106117.068214,-,-,-,1,0,MALICIOUS,malware_7
1532103211.495227,-,-,-,1,0,MALICIOUS,malware_7
1537539815.019841,0.026583,0,0,4,2,BENIGN,honeypot_5
1526045840.018522,-,-,-,1,0,MALICIOUS,malware_1
1532105014.088242,-,-,-,1,0,MALICIOUS,malware_7
1536227306.32781,1e-06,0,0,2,0,MALICIOUS,malware_17
1537534037.07339,58.819587,3000,0,10,0,BENIGN,honeypot_5
1532102093.221061,-,-,-,1,0,MALICIOUS,malware_7
1537531405.586274,-,-,-,1,0,BENIGN,honeypot_5
1537525021.517579,7.009115,804,0,4,0,BENIGN,honeypot_5
1540531941.036149,0.111689,34,295,1,1,BENIGN,honeypot_4
1537538614.694133,-,-,-,1,0,BENIGN,honeypot_5
1532101490.166391,-,-,-,1,0,MALICIOUS,malware_7
1537542559.040981,13.654073,1137,0,5,0,BENIGN,honeypot_5
1537529560.555156,23.416857,146,775,6,5,BENIGN,honeypot_5
1532106133.677746,-,-,-,1,0,MALICIOUS,malware_7
1526187879.016061,-,-,-,1,0,MALICIOUS,malware_1
1537528702.681554,-,-,-,1,0,BENIGN,honeypot_5
1532104865.38275,-,-,-,1,0,MALICIOUS,malware_7
1537525052.905878,0.032497,43,111,1,1,BENIGN,honeypot_5
1525974983.013976,-,-,-,1,0,MALICIOUS,malware_1
1540546651.702119,0.109427,48,48,1,1,BENIGN,honeypot_4
1537524790.764181,-,-,-,1,0,BENIGN,honeypot_5
1526139123.009978,-,-,-,1,0,MALICIOUS,malware_1
1525929981.04209,-,-,-,1,0,MALICIOUS,malware_1
1536227175.891091,2e-06,0,0,2,0,MALICIOUS,malware_17
1525891341.001666,-,-,-,1,0,MALICIOUS,malware_1
1525964828.009891,2.999289,0,0,3,0,MALICIOUS,malware_1
1536227219.986047,2e-06,0,0,2,0,MALICIOUS,malware_17
1532105261.532198,-,-,-,1,0,MALICIOUS,malware_7
1532102048.587006,-,-,-,1,0,MALICIOUS,malware_7
1526234671.01313,-,-,-,1,0,MALICIOUS,malware_1
1540533724.83552,0.007997,37,442,1,1,BENIGN,honeypot_4
1537533506.385698,0.039000,0,0,4,2,BENIGN,honeypot_5
1537524761.904357,-,-,-,1,0,BENIGN,honeypot_5
1537535908.123311,0.196138,48,48,1,1,BENIGN,honeypot_5
1532104551.483658,-,-,-,1,0,MALICIOUS,malware_7
1532104759.39341,-,-,-,1,0,MALICIOUS,malware_7
1526159684.044726,-,-,-,1,0,MALICIOUS,malware_1
1536227714.846843,2e-06,0,0,2,0,MALICIOUS,malware_17
1532105006.815638,-,-,-,1,0,MALICIOUS,malware_7
1540476614.709889,0.109678,48,48,1,1,BENIGN,honeypot_4
1537541316.310306,0.010643,36,68,1,1,BENIGN,honeypot_5
1525989088.014738,-,-,-,1,0,MALICIOUS,malware_1
1532106399.882333,-,-,-,1,0,MALICIOUS,malware_7
1537533806.915255,0.180162,48,48,1,1,BENIGN,honeypot_5
1525961636.001005,-,-,-,1,0,MALICIOUS,malware_1
1536227586.412259,5e-06,0,0,2,0,MALICIOUS,malware_17
1526881805.574729,2.998891,0,0,3,0,MALICIOUS,malware_3
1532103879.918428,-,-,-,1,0,MALICIOUS,malware_7
1537539515.17976,0.000481,36,68,1,1,BENIGN,honeypot_5
1537542429.753117,1.229353,2093,0,8,0,BENIGN,honeypot_5
1537538614.367131,0.025304,0,0,4,2,BENIGN,honeypot_5
1537523554.795151,245.988358,673,336516351,123657,239484,BENIGN,honeypot_5
1537525954.800486,0.191154,48,48,1,1,BENIGN,honeypot_5
1532105916.413097,-,-,-,1,0,MALICIOUS,malware_7
1540544525.090549,0.000498,37,100,1,1,BENIGN,honeypot_4
1537530970.458425,59.881633,3000,0,10,0,BENIGN,honeypot_5
1537525080.137035,58.590312,3000,0,10,0,BENIGN,honeypot_5
1540479532.01968,0.269841,48,48,1,1,BENIGN,honeypot_4
1537542430.70146,1.000420,120,0,2,0,BENIGN,honeypot_5
1537539143.70289,59.503357,3000,0,10,0,BENIGN,honeypot_5
1537536808.691578,-,-,-,1,0,BENIGN,honeypot_5
1537529931.917242,15.755765,1738,0,14,0,BENIGN,honeypot_5
1537524752.714232,-,-,-,1,0,BENIGN,honeypot_5
1536227878.623795,2e-06,0,0,2,0,MALICIOUS,malware_17
1537542462.164105,-,-,-,1,0,BENIGN,honeypot_5
1537523925.256531,59.957043,3000,0,10,0,BENIGN,honeypot_5
1537538800.4708,0.107169,53,0,2,1,BENIGN,honeypot_5
1537539422.076388,7.010967,804,0,4,0,BENIGN,honeypot_5
1536227453.935285,5e-06,0,0,2,0,MALICIOUS,malware_17
1532102521.357581,-,-,-,1,0,MALICIOUS,malware_7
1525880198.017627,2.999078,0,0,3,0,MALICIOUS,malware_1
1537529934.824874,0.044247,40,56,1,1,BENIGN,honeypot_5
1536227543.938547,5e-06,0,0,2,0,MALICIOUS,malware_17
1537536199.263202,0.124000,241,92,2,1,BENIGN,honeypot_5
1532105729.296522,-,-,-,1,0,MALICIOUS,malware_7
1536227735.359864,5e-06,0,0,2,0,MALICIOUS,malware_17
1532102256.365325,-,-,-,1,0,MALICIOUS,malware_7
1526191107.021554,2.998788,0,0,3,0,MALICIOUS,malware_1
1536227778.762575,2e-06,0,0,2,0,MALICIOUS,malware_17
1532106026.581298,-,-,-,1,0,MALICIOUS,malware_7
1540545547.512195,0.000500,41,57,1,1,BENIGN,honeypot_4
1537523552.867811,72.484195,7385,5380,16,14,BENIGN,honeypot_5
1537531115.437422,0.010576,40,56,1,1,BENIGN,honeypot_5
1537524451.751438,0.364352,0,0,4,2,BENIGN,honeypot_5
1537540415.700433,0.006506,36,68,1,1,BENIGN,honeypot_5
1537525206.891047,60.314890,3000,0,10,0,BENIGN,honeypot_5
1536227515.809402,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228453.141155,4e-06,0,0,2,0,MALICIOUS,malware_17
1525904464.043254,-,-,-,1,0,MALICIOUS,malware_1
1537542437.614548,13.204997,5415,0,18,0,BENIGN,honeypot_5
1537542443.249861,0.006503,24,16,1,1,BENIGN,honeypot_5
1537525400.924637,-,-,-,1,0,BENIGN,honeypot_5
1537524752.426528,300.479358,146,775,11,5,BENIGN,honeypot_5
1532104351.858916,-,-,-,1,0,MALICIOUS,malware_7
1537533806.535143,0.013466,47,111,1,1,BENIGN,honeypot_5
1526082792.038412,-,-,-,1,0,MALICIOUS,malware_1
1537523552.429655,0.010914,48,64,1,1,BENIGN,honeypot_5
1526187880.016763,2.998773,0,0,3,0,MALICIOUS,malware_1
1532103071.150228,-,-,-,1,0,MALICIOUS,malware_7
1536227691.781786,0.000232,0,0,2,0,MALICIOUS,malware_17
1525919097.037508,-,-,-,1,0,MALICIOUS,malware_1
1532104316.483824,-,-,-,1,0,MALICIOUS,malware_7
1536227520.664125,2e-06,0,0,2,0,MALICIOUS,malware_17
1537528068.246672,0.288113,157,371,4,4,BENIGN,honeypot_5
1537533206.161681,0.014866,560,560,10,10,BENIGN,honeypot_5
1537532616.234824,0.364104,157,371,4,4,BENIGN,honeypot_5
1532106143.073643,-,-,-,1,0,MALICIOUS,malware_7
1537523850.493248,0.237601,0,0,4,2,BENIGN,honeypot_5
1536228551.27743,2e-06,0,0,2,0,MALICIOUS,malware_17
1540476124.983569,0.089448,1847,1539,7,7,BENIGN,honeypot_4
1537537869.273452,59.481849,3000,0,10,0,BENIGN,honeypot_5
1537528068.229992,0.011098,40,56,1,1,BENIGN,honeypot_5
1537538014.034018,0.010405,47,111,1,1,BENIGN,honeypot_5
1537530263.386021,1.030697,3219,5271,18,15,BENIGN,honeypot_5
1537526254.827556,0.239545,0,0,4,2,BENIGN,honeypot_5
1526063968.01246,2.998570,0,0,3,0,MALICIOUS,malware_1
1526143910.856676,-,-,-,1,0,MALICIOUS,malware_1
1532103359.069851,-,-,-,1,0,MALICIOUS,malware_7
1525987650.011593,-,-,-,1,0,MALICIOUS,malware_1
1526225306.022122,-,-,-,1,0,MALICIOUS,malware_1
1536227032.4742,2e-06,0,0,2,0,MALICIOUS,malware_17
1526186550.032354,-,-,-,1,0,MALICIOUS,malware_1
1532103821.672382,-,-,-,1,0,MALICIOUS,malware_7
1536227280.856155,1e-06,0,0,2,0,MALICIOUS,malware_17
1536227878.62378,5e-06,0,0,2,0,MALICIOUS,malware_17
1532106952.95092,-,-,-,1,0,MALICIOUS,malware_7
1525922870.009409,-,-,-,1,0,MALICIOUS,malware_1
1532106557.926349,-,-,-,1,0,MALICIOUS,malware_7
1537537435.522272,-,-,-,1,0,BENIGN,honeypot_5
1537537714.197066,0.009119,36,68,1,1,BENIGN,honeypot_5
1532103665.729535,-,-,-,1,0,MALICIOUS,malware_7
1537535907.8081,0.013731,43,111,1,1,BENIGN,honeypot_5
1537536207.979742,0.010236,43,111,1,1,BENIGN,honeypot_5
1537532606.236004,-,-,-,1,0,BENIGN,honeypot_5
1526110808.020128,-,-,-,1,0,MALICIOUS,malware_1
1525888111.04445,-,-,-,1,0,MALICIOUS,malware_1
1526882505.614164,-,-,-,1,0,MALICIOUS,malware_3
1536227821.244057,2e-06,0,0,2,0,MALICIOUS,malware_17
1540522040.123123,0.011492,0,0,5,3,BENIGN,honeypot_4
1536228485.349288,2e-06,0,0,2,0,MALICIOUS,malware_17
1537534106.828185,0.014084,43,111,1,1,BENIGN,honeypot_5
1537542439.20566,0.124769,24,16,1,1,BENIGN,honeypot_5
1537529560.100607,0.259527,0,0,4,2,BENIGN,honeypot_5
1537542477.877591,-,-,-,1,0,BENIGN,honeypot_5
1536228455.009109,2e-06,0,0,2,0,MALICIOUS,malware_17
1537539900.478381,0.009522,46,62,1,1,BENIGN,honeypot_5
1526825575.448043,-,-,-,1,0,MALICIOUS,malware_3
1537535571.07818,59.743509,3000,0,10,0,BENIGN,honeypot_5
1537534417.317402,0.012978,40,56,1,1,BENIGN,honeypot_5
1540532841.156382,0.191896,34,295,1,1,BENIGN,honeypot_4
1537535617.987138,0.239568,157,371,5,4,BENIGN,honeypot_5
1532105277.115316,-,-,-,1,0,MALICIOUS,malware_7
1537525053.247396,0.194712,48,48,1,1,BENIGN,honeypot_5
1537538914.494504,0.009836,47,111,1,1,BENIGN,honeypot_5
1525999237.040538,-,-,-,1,0,MALICIOUS,malware_1
1537525643.92273,0.013093,46,62,1,1,BENIGN,honeypot_5
1536227144.784684,6e-06,0,0,2,0,MALICIOUS,malware_17
1526209703.024432,2.999062,0,0,3,0,MALICIOUS,malware_1
1526206214.025184,-,-,-,1,0,MALICIOUS,malware_1
1532103666.792426,-,-,-,1,0,MALICIOUS,malware_7
1537532306.306214,-,-,-,1,0,BENIGN,honeypot_5
1525992088.009415,-,-,-,1,0,MALICIOUS,malware_1
1537538631.089713,59.195504,3000,0,10,0,BENIGN,honeypot_5
1536227892.823178,2e-06,0,0,2,0,MALICIOUS,malware_17
1526816908.523452,-,-,-,1,0,MALICIOUS,malware_3
1526126842.013658,2.999306,0,0,3,0,MALICIOUS,malware_1
1537535307.421913,0.013935,560,560,10,10,BENIGN,honeypot_5
1537526834.423712,0.124834,241,92,2,1,BENIGN,honeypot_5
1536227555.253092,2e-06,0,0,2,0,MALICIOUS,malware_17
1540490524.899415,0.004001,37,442,1,1,BENIGN,honeypot_4
1537527156.237468,0.239399,0,0,4,2,BENIGN,honeypot_5
1540526524.953536,0.000499,37,132,1,1,BENIGN,honeypot_4
1532103929.789747,-,-,-,1,0,MALICIOUS,malware_7
1537525864.266408,0.121012,241,92,2,1,BENIGN,honeypot_5
1532106631.732512,-,-,-,1,0,MALICIOUS,malware_7
1526045095.999048,-,-,-,1,0,MALICIOUS,malware_1
1532106306.27974,-,-,-,1,0,MALICIOUS,malware_7
1537542324.426125,-,-,-,1,0,BENIGN,honeypot_5
1532103956.837078,-,-,-,1,0,MALICIOUS,malware_7
1536227737.088635,2e-06,0,0,2,0,MALICIOUS,malware_17
1537524743.944141,48.042781,12910,4865,25,20,BENIGN,honeypot_5
1540540932.683106,0.000499,37,132,1,1,BENIGN,honeypot_4
1537541315.998609,23.302710,146,775,6,5,BENIGN,honeypot_5
1536227586.386535,3e-06,0,0,2,0,MALICIOUS,malware_17
1537539422.076472,7.010957,804,0,4,0,BENIGN,honeypot_5
1537541285.185668,-,-,-,1,0,BENIGN,honeypot_5
1532106698.259031,-,-,-,1,0,MALICIOUS,malware_7
1537523548.856511,-,-,-,1,0,BENIGN,honeypot_5
1536227996.736361,2e-06,0,0,2,0,MALICIOUS,malware_17
1540530140.794865,0.111933,34,297,1,1,BENIGN,honeypot_4
1536227198.649288,2e-06,0,0,2,0,MALICIOUS,malware_17
1525883570.04361,-,-,-,1,0,MALICIOUS,malware_1
1537526661.149014,300.999316,830,69860,43,66,BENIGN,honeypot_5
1537534966.292994,-,-,-,1,0,BENIGN,honeypot_5
1532103212.509399,-,-,-,1,0,MALICIOUS,malware_7
1526221084.023288,-,-,-,1,0,MALICIOUS,malware_1
1540522924.848239,0.009247,37,442,1,1,BENIGN,honeypot_4
1536227250.711173,5e-06,0,0,2,0,MALICIOUS,malware_17
1532102218.91943,-,-,-,1,0,MALICIOUS,malware_7
1537525448.445121,-,-,-,1,0,BENIGN,honeypot_5
1537532305.699466,0.019863,560,560,10,10,BENIGN,honeypot_5
1537533700.447875,0.116650,53,0,2,1,BENIGN,honeypot_5
1536227180.925712,3e-06,0,0,2,0,MALICIOUS,malware_17
1526234742.052606,-,-,-,1,0,MALICIOUS,malware_1
1536227362.922883,5e-06,0,0,2,0,MALICIOUS,malware_17
1532103634.559052,-,-,-,1,0,MALICIOUS,malware_7
1536227868.512565,2e-06,0,0,2,0,MALICIOUS,malware_17
1540480974.59744,0.016990,48,48,1,1,BENIGN,honeypot_4
1532103306.116788,-,-,-,1,0,MALICIOUS,malware_7
1537529259.861203,0.242201,0,0,4,2,BENIGN,honeypot_5
1537529560.37347,0.245769,0,0,4,2,BENIGN,honeypot_5
1537527849.882105,-,-,-,1,0,BENIGN,honeypot_5
1526197529.033275,-,-,-,1,0,MALICIOUS,malware_1
1532103070.116068,-,-,-,1,0,MALICIOUS,malware_7
1537541609.830026,-,-,-,1,0,BENIGN,honeypot_5
1536227293.183097,0.000233,0,0,2,0,MALICIOUS,malware_17
1525944153.034311,-,-,-,1,0,MALICIOUS,malware_1
1540520240.011247,0.011743,0,0,4,2,BENIGN,honeypot_4
1537540552.588658,59.444808,3000,0,10,0,BENIGN,honeypot_5
1532106140.973337,-,-,-,1,0,MALICIOUS,malware_7
1532104821.741874,-,-,-,1,0,MALICIOUS,malware_7
1526082588.009474,2.999284,0,0,3,0,MALICIOUS,malware_1
1526213072.051565,-,-,-,1,0,MALICIOUS,malware_1
1537524688.198396,-,-,-,1,0,BENIGN,honeypot_5
1532103219.80149,-,-,-,1,0,MALICIOUS,malware_7
1537528669.774347,58.111737,3000,0,10,0,BENIGN,honeypot_5
1536227690.552481,2e-06,0,0,2,0,MALICIOUS,malware_17
1525954796.012448,-,-,-,1,0,MALICIOUS,malware_1
1537531115.451124,0.288489,135,238,4,4,BENIGN,honeypot_5
1537530805.207529,-,-,-,1,0,BENIGN,honeypot_5
1536228432.294056,2e-06,0,0,2,0,MALICIOUS,malware_17
1532101640.157372,-,-,-,1,0,MALICIOUS,malware_7
1537527722.438483,7.003134,804,0,4,0,BENIGN,honeypot_5
1526049670.002358,-,-,-,1,0,MALICIOUS,malware_1
1532104018.150375,-,-,-,1,0,MALICIOUS,malware_7
1536227098.069513,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227943.415036,5e-06,0,0,2,0,MALICIOUS,malware_17
1537534400.542333,8.731393,3733,4865,18,16,BENIGN,honeypot_5
1537529936.909035,0.055597,44,82,1,1,BENIGN,honeypot_5
1526040255.01484,-,-,-,1,0,MALICIOUS,malware_1
1536227963.617009,2e-06,0,0,2,0,MALICIOUS,malware_17
1537537419.171869,-,-,-,1,0,BENIGN,honeypot_5
1540471631.350066,0.183145,34,311,1,1,BENIGN,honeypot_4
1537523569.438981,2.583787,3624,5516,24,23,BENIGN,honeypot_5
1537531405.200461,0.022117,560,560,10,10,BENIGN,honeypot_5
1537536207.90275,0.015116,560,560,10,10,BENIGN,honeypot_5
1526000875.011349,-,-,-,1,0,MALICIOUS,malware_1
1537542561.082327,-,-,-,1,0,BENIGN,honeypot_5
1526138797.040551,-,-,-,1,0,MALICIOUS,malware_1
1525932570.010362,-,-,-,1,0,MALICIOUS,malware_1
1536228147.437849,2e-06,0,0,2,0,MALICIOUS,malware_17
1537524343.867152,59.252172,16824,4865,27,21,BENIGN,honeypot_5
1532104187.62501,-,-,-,1,0,MALICIOUS,malware_7
1537525819.478343,0.101131,639,0,2,0,BENIGN,honeypot_5
1525979792.012225,-,-,-,1,0,MALICIOUS,malware_1
1536227401.357145,0.000232,0,0,2,0,MALICIOUS,malware_17
1536227877.88471,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227433.701122,2e-06,0,0,2,0,MALICIOUS,malware_17
1537529904.130473,0.012144,48,48,1,1,BENIGN,honeypot_5
1525955026.042477,-,-,-,1,0,MALICIOUS,malware_1
1540534244.071841,0.116689,48,48,1,1,BENIGN,honeypot_4
1526112958.042687,-,-,-,1,0,MALICIOUS,malware_1
1536227345.572096,2e-06,0,0,2,0,MALICIOUS,malware_17
1532102609.674498,-,-,-,1,0,MALICIOUS,malware_7
1537534717.434033,0.004309,40,56,1,1,BENIGN,honeypot_5
1536228174.979628,1e-06,0,0,2,0,MALICIOUS,malware_17
1536228601.778878,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227245.630096,2e-06,0,0,2,0,MALICIOUS,malware_17
1526020404.011629,-,-,-,1,0,MALICIOUS,malware_1
1540531041.029249,0.011245,0,0,5,3,BENIGN,honeypot_4
1537529904.12752,0.000877,36,68,1,1,BENIGN,honeypot_5
1536227965.890212,2e-06,0,0,2,0,MALICIOUS,malware_17
1537526565.777343,0.010534,40,56,1,1,BENIGN,honeypot_5
1525908177.022964,-,-,-,1,0,MALICIOUS,malware_1
1526168331.017859,-,-,-,1,0,MALICIOUS,malware_1
1532103301.938919,-,-,-,1,0,MALICIOUS,malware_7
1540486035.853935,0.003248,0,0,5,3,BENIGN,honeypot_4
1537536718.162166,7.005132,1247,0,6,0,BENIGN,honeypot_5
1526272222.031329,2.998802,0,0,3,0,MALICIOUS,malware_1
1537533300.458455,8.672614,3733,4865,18,16,BENIGN,honeypot_5
1537531715.746239,0.000468,40,56,1,1,BENIGN,honeypot_5
1536228295.360436,2e-06,0,0,2,0,MALICIOUS,malware_17
1537532906.093669,300.134993,292,775,9,7,BENIGN,honeypot_5
1537532800.412268,66.557389,4261,4865,17,17,BENIGN,honeypot_5
1540481064.704348,0.114424,48,48,1,1,BENIGN,honeypot_4
1536227056.681541,1e-06,0,0,2,0,MALICIOUS,malware_17
1536228370.065551,5e-06,0,0,2,0,MALICIOUS,malware_17
1537535821.189427,7.005415,804,0,4,0,BENIGN,honeypot_5
1532104811.361794,-,-,-,1,0,MALICIOUS,malware_7
1537525643.922722,0.112920,53,0,2,1,BENIGN,honeypot_5
1537529954.805998,0.027006,32,48,1,1,BENIGN,honeypot_5
1540487907.515523,0.269845,48,48,1,1,BENIGN,honeypot_4
1537535607.619345,0.035601,0,0,4,3,BENIGN,honeypot_5
1526832265.124329,2.993621,0,0,3,0,MALICIOUS,malware_3
1536227397.331439,2e-06,0,0,2,0,MALICIOUS,malware_17
1537528444.249987,27.786720,4773,4865,19,19,BENIGN,honeypot_5
1536228592.677822,2e-06,0,0,2,0,MALICIOUS,malware_17
1537535307.811669,-,-,-,1,0,BENIGN,honeypot_5
1540522940.130301,0.056469,34,297,1,1,BENIGN,honeypot_4
1540539141.868469,0.050204,34,297,1,1,BENIGN,honeypot_4
1540492115.335041,0.270346,48,48,1,1,BENIGN,honeypot_4
1537534674.750357,60.022897,3000,0,10,0,BENIGN,honeypot_5
1537536848.420675,59.215546,3000,0,10,0,BENIGN,honeypot_5
1536227842.258813,2e-06,0,0,2,0,MALICIOUS,malware_17
1526114020.016253,2.998567,0,0,3,0,MALICIOUS,malware_1
1540544542.440912,0.011490,0,0,5,3,BENIGN,honeypot_4
1537523569.438974,0.013578,38,54,1,1,BENIGN,honeypot_5
1537532916.371707,0.003952,40,56,1,1,BENIGN,honeypot_5
1526232278.034207,-,-,-,1,0,MALICIOUS,malware_1
1526035443.020945,-,-,-,1,0,MALICIOUS,malware_1
1537532905.973963,0.038358,560,560,10,10,BENIGN,honeypot_5
1526013033.010137,2.999037,0,0,3,0,MALICIOUS,malware_1
1525980724.013706,2.999040,0,0,3,0,MALICIOUS,malware_1
1525971671.041448,-,-,-,1,0,MALICIOUS,malware_1
1537542504.659789,1.945048,402,0,2,0,BENIGN,honeypot_5
1537533506.724593,-,-,-,1,0,BENIGN,honeypot_5
1536227201.169089,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227166.135938,2e-06,0,0,2,0,MALICIOUS,malware_17
1540516894.25568,0.109682,48,48,1,1,BENIGN,honeypot_4
1537523559.805035,0.000775,40,56,1,1,BENIGN,honeypot_5
1537542545.824608,-,-,-,1,0,BENIGN,honeypot_5
1537533300.429781,0.009883,46,62,1,1,BENIGN,honeypot_5
1537525719.813195,61.135330,3000,0,10,0,BENIGN,honeypot_5
1526875060.680701,-,-,-,1,0,MALICIOUS,malware_3
1532106423.78806,-,-,-,1,0,MALICIOUS,malware_7
1532106873.938805,-,-,-,1,0,MALICIOUS,malware_7
1537542438.838658,0.000113,24,16,1,1,BENIGN,honeypot_5
1536227300.232563,2e-06,0,0,2,0,MALICIOUS,malware_17
1532104360.160186,-,-,-,1,0,MALICIOUS,malware_7
1537530413.357349,7.009973,804,0,4,0,BENIGN,honeypot_5
1540486924.84727,0.004751,37,442,1,1,BENIGN,honeypot_4
1537529954.337652,29.936520,348,958,8,5,BENIGN,honeypot_5
1532107062.086648,-,-,-,1,0,MALICIOUS,malware_7
1540518439.701726,0.108678,34,297,1,1,BENIGN,honeypot_4
1525995325.014853,2.999063,0,0,3,0,MALICIOUS,malware_1
1537534707.439711,-,-,-,1,0,BENIGN,honeypot_5
1536228165.914309,1e-06,0,0,2,0,MALICIOUS,malware_17
1537529571.743863,-,-,-,1,0,BENIGN,honeypot_5
1532102179.449398,-,-,-,1,0,MALICIOUS,malware_7
1526136313.042473,-,-,-,1,0,MALICIOUS,malware_1
1532104208.385925,-,-,-,1,0,MALICIOUS,malware_7
1537524751.979239,0.016492,560,560,10,10,BENIGN,honeypot_5
1526190217.023551,2.998531,0,0,3,0,MALICIOUS,malware_1
1540494124.922315,0.089698,1847,1539,7,7,BENIGN,honeypot_4
1532103512.933639,-,-,-,1,0,MALICIOUS,malware_7
1537540425.726386,0.009966,40,56,1,1,BENIGN,honeypot_5
1536228483.477602,4e-06,0,0,2,0,MALICIOUS,malware_17
1540522924.947934,0.000498,37,100,1,1,BENIGN,honeypot_4
1536228601.648948,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227632.187102,2e-06,0,0,2,0,MALICIOUS,malware_17
1526260651.035329,-,-,-,1,0,MALICIOUS,malware_1
1526191516.020161,-,-,-,1,0,MALICIOUS,malware_1
1536228544.555521,1e-06,0,0,2,0,MALICIOUS,malware_17
1537534717.440795,0.234838,135,238,4,4,BENIGN,honeypot_5
1536227764.697102,5e-06,0,0,2,0,MALICIOUS,malware_17
1537524196.284443,-,-,-,1,0,BENIGN,honeypot_5
1532101761.758291,-,-,-,1,0,MALICIOUS,malware_7
1536227733.252575,2e-06,0,0,2,0,MALICIOUS,malware_17
1532103946.406027,-,-,-,1,0,MALICIOUS,malware_7
1537534641.646949,-,-,-,1,0,BENIGN,honeypot_5
1540489443.097729,0.016987,48,48,1,1,BENIGN,honeypot_4
1525920051.00895,-,-,-,1,0,MALICIOUS,malware_1
1536227267.902824,2e-06,0,0,2,0,MALICIOUS,malware_17
1537542469.433161,3.994256,548,0,3,0,BENIGN,honeypot_5
1537527845.281394,-,-,-,1,0,BENIGN,honeypot_5
1536227099.081922,6e-06,0,0,2,0,MALICIOUS,malware_17
1536227849.671824,2e-06,0,0,2,0,MALICIOUS,malware_17
1540515724.944058,0.000502,37,132,1,1,BENIGN,honeypot_4
1537525052.637647,0.254768,0,0,4,2,BENIGN,honeypot_5
1537530059.690883,-,-,-,1,0,BENIGN,honeypot_5
1532106526.725277,-,-,-,1,0,MALICIOUS,malware_7
1540519325.007018,0.000500,37,100,1,1,BENIGN,honeypot_4
1537534707.185644,300.139783,292,775,8,6,BENIGN,honeypot_5
1532101411.318345,-,-,-,1,0,MALICIOUS,malware_7
1540522924.857984,0.088947,1847,1539,7,5,BENIGN,honeypot_4
1532106330.228961,-,-,-,1,0,MALICIOUS,malware_7
1537536720.827064,59.296303,3000,0,10,0,BENIGN,honeypot_5
1537537408.637806,0.010117,47,111,1,1,BENIGN,honeypot_5
1536228115.069309,6e-06,0,0,2,0,MALICIOUS,malware_17
1536227417.713028,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227161.057108,1e-06,0,0,2,0,MALICIOUS,malware_17
1540477935.096245,0.003497,0,0,5,3,BENIGN,honeypot_4
1526874196.380645,-,-,-,1,0,MALICIOUS,malware_3
1537528444.220804,0.018964,46,62,1,1,BENIGN,honeypot_5
1532102345.722911,-,-,-,1,0,MALICIOUS,malware_7
1532103688.62423,-,-,-,1,0,MALICIOUS,malware_7
1526016213.039167,-,-,-,1,0,MALICIOUS,malware_1
1537542560.97974,1.945701,40,0,2,0,BENIGN,honeypot_5
1540508525.020822,0.000499,37,100,1,1,BENIGN,honeypot_4
1537523549.773559,-,-,-,1,0,BENIGN,honeypot_5
1526278795.057953,-,-,-,1,0,MALICIOUS,malware_1
1536227079.907946,2e-06,0,0,2,0,MALICIOUS,malware_17
1532107650.654276,-,-,-,1,0,MALICIOUS,malware_7
1537538014.097915,300.137453,292,775,8,6,BENIGN,honeypot_5
1536228277.018393,5e-06,0,0,2,0,MALICIOUS,malware_17
1526759473.187418,2.991181,0,0,3,0,MALICIOUS,malware_3
